PaperID,CageID,Cabinet,Block,Population,Country,Lat,Photoperiod,Generation,BFDate,OvipositionDate,InitialEggs,Subsampled,H1IndDate,H1CtDate,H1Count,H2IndDate,H2CtDate,H2Count,EmbryoCtDate,EmbryoCount,TotalHatch,TotalLarvaeEmbryos,yield,Notes1,Notes2,,,,,,,,,,,,,,,,
345-1,345,5,B,FEM,US,27.58,13.25,F3,7/24/19,7/29/19,468,n,8/12/19,8/14/19,306,8/27/19,8/28/19,13,8/29/19,12,319,331,0.707264957,NA,NA,,,,,,,,,,,,,,,,
346-1,346,5,B,JAC,US,30.33,13.25,F3,7/24/19,7/29/19,475,y,8/12/19,8/14/19,193,8/27/19,8/28/19,98,8/29/19,81,291,372,0.783157895,NA,NA,,,,,,,,,,,,,,,,
347-1,347,5,B,MAN,US,38.63,13.25,F3,7/24/19,7/29/19,160,n,8/12/19,8/14/19,50,8/27/19,8/28/19,0,8/29/19,94,50,144,0.9,NA,NA,,,,,,,,,,,,,,,,
348-1,348,5,B,NEW,US,40.73,13.25,F3,7/24/19,7/29/19,208,n,8/12/19,8/14/19,12,8/27/19,8/28/19,4,8/29/19,179,16,195,0.9375,NA,NA,,,,,,,,,,,,,,,,
349-1,349,5,B,NIG,JP,37.91,13.25,F3,7/24/19,7/29/19,217,n,8/12/19,8/14/19,15,8/27/19,8/28/19,0,8/29/19,194,15,209,0.963133641,NA,NA,,,,,,,,,,,,,,,,
350-1,350,5,B,OKI,JP,26.2,13.25,F4,7/24/19,7/29/19,81,n,8/12/19,8/14/19,54,8/27/19,8/28/19,5,8/29/19,7,59,66,0.814814815,NA,NA,,,,,,,,,,,,,,,,
351-1,351,5,B,TAK,JP,35.35,13.25,F3,7/24/19,7/29/19,156,n,8/12/19,8/14/19,19,8/27/19,8/28/19,1,8/29/19,112,20,132,0.846153846,NA,NA,,,,,,,,,,,,,,,,
352-1,352,5,B,YAM,JP,34.18,13.25,F4,7/24/19,7/29/19,154,n,8/12/19,8/14/19,24,8/27/19,8/28/19,2,8/29/19,110,26,136,0.883116883,NA,NA,,,,,,,,,,,,,,,,
353-1,353,5,B,YAT,JP,32.65,13.25,F3,7/24/19,7/29/19,406,n,8/12/19,8/14/19,197,8/27/19,8/28/19,4,8/29/19,143,201,344,0.84729064,NA,NA,,,,,,,,,,,,,,,,
354-1,354,5,B,ZIO,US,33.75,13.25,F3,7/24/19,7/29/19,373,n,8/12/19,8/14/19,197,8/27/19,8/28/19,10,8/29/19,135,207,342,0.91689008,NA,NA,,,,,,,,,,,,,,,,
355-1,355,6,B,FAY,US,35.03,12.5,F3,7/23/19,7/29/19,536,n,8/11/19,8/13/19,44,8/27/19,8/28/19,0,8/29/19,411,44,455,0.848880597,NA,NA,,,,,,,,,,,,,,,,
356-1,356,6,B,FEM,US,27.58,12.5,F3,7/23/19,7/29/19,687,y,8/11/19,8/13/19,448,8/27/19,8/28/19,11,8/29/19,41,459,500,0.727802038,NA,NA,,,,,,,,,,,,,,,,
357-1,357,6,B,JAC,US,30.33,12.5,F3,7/23/19,7/29/19,792,y,8/11/19,8/13/19,222,8/27/19,8/28/19,15,8/29/19,440,237,677,0.85479798,NA,NA,,,,,,,,,,,,,,,,
358-1,358,6,B,MAN,US,38.63,12.5,F3,7/23/19,7/29/19,437,n,8/11/19,8/13/19,2,8/27/19,8/28/19,0,8/29/19,386,2,388,0.887871854,NA,NA,,,,,,,,,,,,,,,,
359-1,359,6,B,NEW,US,40.73,12.5,F3,7/23/19,7/29/19,554,y,8/11/19,8/13/19,1,8/27/19,8/28/19,0,8/29/19,497,1,498,0.898916968,NA,NA,,,,,,,,,,,,,,,,
360-1,360,6,B,NIG,JP,37.91,12.5,F3,7/23/19,7/29/19,779,n,8/11/19,8/13/19,1,8/27/19,8/28/19,0,8/29/19,641,1,642,0.824133504,NA,lots,hatched,in,bleach,,,,,,,,,,,,,
361-1,361,6,B,OKI,JP,26.2,12.5,F4,7/23/19,7/29/19,299,n,8/11/19,8/13/19,199,8/27/19,8/28/19,0,8/29/19,57,199,256,0.856187291,NA,NA,,,,,,,,,,,,,,,,
362-1,362,6,B,TAK,JP,35.35,12.5,F3,7/23/19,7/29/19,319,n,8/11/19,8/13/19,4,8/27/19,8/28/19,0,8/29/19,266,4,270,0.846394984,NA,NA,,,,,,,,,,,,,,,,
363-1,363,6,B,YAM,JP,34.18,12.5,F4,7/23/19,7/29/19,583,n,8/11/19,8/13/19,6,8/27/19,8/28/19,2,8/29/19,520,8,528,0.905660377,NA,NA,,,,,,,,,,,,,,,,
364-1,364,6,B,YAT,JP,32.65,12.5,F3,7/23/19,7/29/19,500,n,8/11/19,8/13/19,78,8/27/19,8/28/19,1,8/29/19,378,79,457,0.914,NA,NA,,,,,,,,,,,,,,,,
365-1,365,6,B,ZIO,US,33.75,12.5,F3,7/23/19,7/29/19,421,n,8/11/19,8/13/19,33,8/27/19,8/28/19,0,8/29/19,342,33,375,0.890736342,NA,NA,,,,,,,,,,,,,,,,
366-1,366,7,B,FAY,US,35.03,14.25,F3,7/22/19,7/29/19,120,y,8/12/19,8/14/19,84,8/27/19,8/28/19,5,8/29/19,4,89,93,0.775,232,hatched,before,count,NA,,,,,,,,,,,,,
367-1,367,7,B,FEM,US,27.58,14.25,F3,7/22/19,7/29/19,399,n,8/12/19,8/14/19,227,8/27/19,8/28/19,1,8/29/19,0,228,228,0.571428571,68,hatched,before,count,NA,,,,,,,,,,,,,
368-1,368,7,B,JAC,US,30.33,14.25,F3,7/22/19,7/29/19,141,n,8/12/19,8/14/19,78,8/27/19,8/28/19,12,8/29/19,2,90,92,0.65248227,82,hatched,before,count,NA,,,,,,,,,,,,,
369-1,369,7,B,MAN,US,38.63,14.25,F3,7/22/19,7/29/19,158,y,8/12/19,8/14/19,109,8/27/19,8/28/19,2,8/29/19,1,111,112,0.708860759,130,hatched,before,count,+,many,flat,NA,,,,,,,,,,
370-1,370,7,B,NEW,US,40.73,14.25,F3,7/22/19,7/29/19,377,y,8/12/19,8/14/19,258,8/27/19,8/28/19,0,8/29/19,3,258,261,0.692307692,143,hatched,before,count,NA,,,,,,,,,,,,,
371-1,371,7,B,NIG,JP,37.91,14.25,F3,7/22/19,7/29/19,556,n,8/12/19,8/14/19,289,8/27/19,8/28/19,3,8/29/19,128,292,420,0.755395683,50,hatched,before,count,NA,,,,,,,,,,,,,
372-1,372,7,B,OKI,JP,26.2,14.25,F4,7/22/19,7/29/19,243,n,8/12/19,8/14/19,180,8/27/19,8/28/19,7,8/29/19,0,187,187,0.769547325,167,hatched,before,count,NA,,,,,,,,,,,,,
373-1,373,7,B,TAK,JP,35.35,14.25,F3,7/22/19,7/29/19,312,n,8/12/19,8/14/19,202,8/27/19,8/28/19,14,8/29/19,9,216,225,0.721153846,17,hatched,before,count,NA,,,,,,,,,,,,,
374-1,374,7,B,YAM,JP,34.18,14.25,F4,7/22/19,7/29/19,497,n,8/12/19,8/14/19,360,8/27/19,8/28/19,6,8/29/19,8,366,374,0.752515091,37,hatched,before,count,+,many,flat,NA,,,,,,,,,,
375-1,375,7,B,YAT,JP,32.65,14.25,F3,7/22/19,7/29/19,227,y,8/12/19,8/14/19,115,8/27/19,8/28/19,10,8/29/19,14,125,139,0.612334802,217,hatched,before,count,+,many,flat,NA,,,,,,,,,,
376-1,376,7,B,ZIO,US,33.75,14.25,F3,7/22/19,7/29/19,274,y,8/12/19,8/14/19,187,8/27/19,8/28/19,8,8/29/19,16,195,211,0.770072993,80,hatched,before,count,+,many,flat,NA,,,,,,,,,,
377-1,377,8,B,FAY,US,35.03,13.5,F3,7/24/19,7/29/19,263,n,8/11/19,8/13/19,102,8/27/19,8/28/19,2,8/29/19,11,104,115,0.437262357,NA,NA,,,,,,,,,,,,,,,,
378-1,378,8,B,FEM,US,27.58,13.5,F3,7/24/19,7/29/19,389,n,8/11/19,8/13/19,207,8/27/19,8/28/19,52,8/29/19,1,259,260,0.668380463,NA,NA,,,,,,,,,,,,,,,,
379-1,379,8,B,JAC,US,30.33,13.5,F3,7/24/19,7/29/19,359,n,8/11/19,8/13/19,234,8/27/19,8/28/19,13,8/29/19,23,247,270,0.752089136,NA,NA,,,,,,,,,,,,,,,,
380-1,380,8,B,MAN,US,38.63,13.5,F3,7/24/19,7/29/19,460,n,8/11/19,8/13/19,126,8/27/19,8/28/19,7,8/29/19,237,133,370,0.804347826,NA,NA,,,,,,,,,,,,,,,,
381-1,381,8,B,NEW,US,40.73,13.5,F3,7/24/19,7/29/19,394,n,8/11/19,8/13/19,38,8/27/19,8/28/19,13,8/29/19,302,51,353,0.895939086,NA,NA,,,,,,,,,,,,,,,,
382-1,382,8,B,NIG,JP,37.91,13.5,F3,7/24/19,7/29/19,145,n,8/11/19,8/13/19,32,8/27/19,8/28/19,0,8/29/19,96,32,128,0.882758621,NA,NA,,,,,,,,,,,,,,,,
383-1,383,8,B,OKI,JP,26.2,13.5,F4,7/24/19,7/29/19,391,y,8/11/19,8/13/19,309,8/27/19,8/28/19,15,8/29/19,2,324,326,0.833759591,NA,NA,,,,,,,,,,,,,,,,
384-1,384,8,B,TAK,JP,35.35,13.5,F3,7/24/19,7/29/19,130,n,8/11/19,8/13/19,29,8/27/19,8/28/19,2,8/29/19,94,31,125,0.961538462,NA,NA,,,,,,,,,,,,,,,,
385-1,385,8,B,YAM,JP,34.18,13.5,F4,7/24/19,7/29/19,224,n,8/11/19,8/13/19,95,8/27/19,8/28/19,14,8/29/19,66,109,175,0.78125,NA,NA,,,,,,,,,,,,,,,,
386-1,386,8,B,YAT,JP,32.65,13.5,F3,7/24/19,7/29/19,446,n,8/11/19,8/13/19,318,8/27/19,8/28/19,0,8/29/19,30,318,348,0.780269058,NA,H2?,,,,,,,,,,,,,,,,
387-1,387,8,B,ZIO,US,33.75,13.5,F3,7/24/19,7/29/19,375,n,8/11/19,8/13/19,240,8/27/19,8/28/19,4,8/29/19,78,244,322,0.858666667,NA,NA,,,,,,,,,,,,,,,,
388-1,388,9,B,FAY,US,35.03,12,F3,7/22/19,7/29/19,678,n,8/12/19,8/14/19,20,8/27/19,8/28/19,0,8/29/19,628,20,648,0.955752212,NA,NA,,,,,,,,,,,,,,,,
389-1,389,9,B,FEM,US,27.58,12,F3,7/22/19,7/29/19,656,n,8/12/19,8/14/19,405,8/27/19,8/28/19,40,8/29/19,58,445,503,0.766768293,NA,NA,,,,,,,,,,,,,,,,
390-1,390,9,B,JAC,US,30.33,12,F3,7/22/19,7/29/19,764,y,8/12/19,8/14/19,250,8/27/19,8/28/19,12,8/29/19,437,262,699,0.914921466,NA,NA,,,,,,,,,,,,,,,,
391-1,391,9,B,MAN,US,38.63,12,F3,7/22/19,7/29/19,549,y,8/12/19,8/14/19,3,8/27/19,8/28/19,0,8/29/19,530,3,533,0.970856102,NA,NA,,,,,,,,,,,,,,,,
392-1,392,9,B,NEW,US,40.73,12,F3,7/22/19,7/29/19,367,n,8/12/19,8/14/19,0,8/27/19,8/28/19,0,8/29/19,352,0,352,0.959128065,NA,NA,,,,,,,,,,,,,,,,
393-1,393,9,B,NIG,JP,37.91,12,F3,7/22/19,7/29/19,497,y,8/12/19,8/14/19,4,8/27/19,8/28/19,0,8/29/19,422,4,426,0.857142857,NA,NA,,,,,,,,,,,,,,,,
394-1,394,9,B,OKI,JP,26.2,12,F4,7/22/19,7/29/19,588,y,8/12/19,8/14/19,321,8/27/19,8/28/19,20,8/29/19,177,341,518,0.880952381,NA,NA,,,,,,,,,,,,,,,,
395-1,395,9,B,TAK,JP,35.35,12,F3,7/22/19,7/29/19,631,n,8/12/19,8/14/19,3,8/27/19,8/28/19,0,8/29/19,578,3,581,0.920760697,NA,NA,,,,,,,,,,,,,,,,
396-1,396,9,B,YAM,JP,34.18,12,F4,7/22/19,7/29/19,575,y,8/12/19,8/14/19,9,8/27/19,8/28/19,1,8/29/19,498,10,508,0.883478261,NA,NA,,,,,,,,,,,,,,,,
397-1,397,9,B,YAT,JP,32.65,12,F3,7/22/19,7/29/19,736,y,8/12/19,8/14/19,33,8/27/19,8/28/19,1,8/29/19,578,34,612,0.831521739,NA,lots,still,dark,,,,,,,,,,,,,,
398-1,398,9,B,ZIO,US,33.75,12,F3,7/22/19,7/29/19,760,y,8/12/19,8/14/19,4,8/27/19,8/28/19,2,8/29/19,678,6,684,0.9,NA,lots,still,dark,,,,,,,,,,,,,,
399-1,399,10,B,FAY,US,35.03,14,F3,7/23/19,7/29/19,601,n,8/11/19,8/13/19,480,8/27/19,8/28/19,21,8/29/19,7,501,508,0.845257903,NA,NA,,,,,,,,,,,,,,,,
400-1,400,10,B,FEM,US,27.58,14,F3,7/23/19,7/29/19,212,n,8/11/19,8/13/19,125,8/27/19,8/28/19,23,8/29/19,0,148,148,0.698113208,NA,NA,,,,,,,,,,,,,,,,
401-1,401,10,B,JAC,US,30.33,14,F3,7/23/19,7/29/19,452,n,8/11/19,8/13/19,334,8/27/19,8/28/19,2,8/29/19,3,336,339,0.75,NA,NA,,,,,,,,,,,,,,,,
402-1,402,10,B,MAN,US,38.63,14,F3,7/23/19,7/29/19,701,n,8/11/19,8/13/19,325,8/27/19,8/28/19,30,8/29/19,56,355,411,0.586305278,NA,NA,,,,,,,,,,,,,,,,
403-1,403,10,B,NEW,US,40.73,14,F3,7/23/19,7/29/19,583,y,8/11/19,8/13/19,133,8/27/19,8/28/19,42,8/29/19,190,175,365,0.626072041,NA,NA,,,,,,,,,,,,,,,,
404-1,404,10,B,NIG,JP,37.91,14,F3,7/23/19,7/29/19,572,n,8/11/19,8/13/19,258,8/27/19,8/28/19,1,8/29/19,151,259,410,0.716783217,NA,NA,,,,,,,,,,,,,,,,
405-1,405,10,B,OKI,JP,26.2,14,F4,7/23/19,7/29/19,246,n,8/11/19,8/13/19,93,8/27/19,8/28/19,55,8/29/19,0,148,148,0.601626016,Many,flat,eggs,NA,,,,,,,,,,,,,,
406-1,406,10,B,TAK,JP,35.35,14,F3,7/23/19,7/29/19,530,n,8/11/19,8/13/19,376,8/27/19,8/28/19,13,8/29/19,50,389,439,0.828301887,NA,NA,,,,,,,,,,,,,,,,
407-1,407,10,B,YAM,JP,34.18,14,F4,7/23/19,7/29/19,469,n,8/11/19,8/13/19,277,8/27/19,8/28/19,21,8/29/19,29,298,327,0.697228145,Fair,number,ambiguously,either,dried,or,hatched,NA,,,,,,,,,,
408-1,408,10,B,YAT,JP,32.65,14,F3,7/23/19,7/29/19,622,y,8/11/19,8/13/19,467,8/27/19,8/28/19,23,8/29/19,7,490,497,0.79903537,NA,NA,,,,,,,,,,,,,,,,
409-1,409,10,B,ZIO,US,33.75,14,F3,7/23/19,7/29/19,589,y,8/11/19,8/13/19,396,8/27/19,8/28/19,9,8/29/19,4,405,409,0.694397284,Many,flat,eggs,NA,,,,,,,,,,,,,,
410-1,410,11,B,FAY,US,35.03,13.75,F3,7/24/19,7/29/19,194,n,8/12/19,8/14/19,163,8/27/19,8/28/19,0,8/29/19,2,163,165,0.850515464,NA,NA,,,,,,,,,,,,,,,,
411-1,411,11,B,FEM,US,27.58,13.75,F3,7/24/19,7/29/19,295,n,8/12/19,8/14/19,183,8/27/19,8/28/19,6,8/29/19,2,189,191,0.647457627,Many,flat,eggs,NA,,,,,,,,,,,,,,
412-1,412,11,B,JAC,US,30.33,13.75,F3,7/24/19,7/29/19,321,n,8/12/19,8/14/19,237,8/27/19,8/28/19,20,8/29/19,8,257,265,0.825545171,NA,NA,,,,,,,,,,,,,,,,
413-1,413,11,B,MAN,US,38.63,13.75,F3,7/24/19,7/29/19,318,n,8/12/19,8/14/19,162,8/27/19,8/28/19,11,8/29/19,79,173,252,0.79245283,NA,NA,,,,,,,,,,,,,,,,
414-1,414,11,B,NEW,US,40.73,13.75,F3,7/24/19,7/29/19,447,n,8/12/19,8/14/19,117,8/27/19,8/28/19,43,8/29/19,176,160,336,0.751677852,NA,NA,,,,,,,,,,,,,,,,
415-1,415,11,B,NIG,JP,37.91,13.75,F3,7/24/19,7/29/19,172,n,8/12/19,8/14/19,29,8/27/19,8/28/19,5,8/29/19,113,34,147,0.854651163,NA,NA,,,,,,,,,,,,,,,,
416-1,416,11,B,OKI,JP,26.2,13.75,F4,7/24/19,7/29/19,446,n,8/12/19,8/14/19,302,8/27/19,8/28/19,8,8/29/19,0,310,310,0.695067265,NA,amorphous,white,stuff,spilling,out,of,some,eggs,,,,,,,,,
417-1,417,11,B,TAK,JP,35.35,13.75,F3,7/24/19,7/29/19,210,n,8/12/19,8/14/19,176,8/27/19,8/28/19,0,8/29/19,11,176,187,0.89047619,NA,NA,,,,,,,,,,,,,,,,
418-1,418,11,B,YAM,JP,34.18,13.75,F4,7/24/19,7/29/19,272,n,8/12/19,8/14/19,131,8/27/19,8/28/19,19,8/29/19,61,150,211,0.775735294,NA,NA,,,,,,,,,,,,,,,,
419-1,419,11,B,YAT,JP,32.65,13.75,F3,7/24/19,7/29/19,409,n,8/12/19,8/14/19,280,8/27/19,8/28/19,71,8/29/19,14,351,365,0.892420538,NA,NA,,,,,,,,,,,,,,,,
420-1,420,11,B,ZIO,US,33.75,13.75,F3,7/24/19,7/29/19,336,y,8/12/19,8/14/19,245,8/27/19,8/28/19,6,8/29/19,35,251,286,0.851190476,NA,NA,,,,,,,,,,,,,,,,
421-1,421,12,B,FAY,US,35.03,8,F3,7/24/19,7/29/19,44,n,8/11/19,8/13/19,1,8/27/19,8/28/19,0,8/29/19,27,1,28,0.636363636,NA,NA,,,,,,,,,,,,,,,,
422-1,422,12,B,FEM,US,27.58,8,F3,7/24/19,7/29/19,321,n,8/11/19,8/13/19,156,8/27/19,8/28/19,36,8/29/19,38,192,230,0.716510903,NA,NA,,,,,,,,,,,,,,,,
423-1,423,12,B,JAC,US,30.33,8,F3,7/24/19,7/29/19,360,n,8/11/19,8/13/19,59,8/27/19,8/28/19,6,8/29/19,246,65,311,0.863888889,NA,NA,,,,,,,,,,,,,,,,
424-1,424,12,B,MAN,US,38.63,8,F3,7/24/19,7/29/19,65,n,8/11/19,8/13/19,1,8/27/19,8/28/19,0,8/29/19,65,1,66,1.015384615,NA,NA,,,,,,,,,,,,,,,,
425-1,425,12,B,NEW,US,40.73,8,F3,7/24/19,7/29/19,380,n,8/11/19,8/13/19,1,8/27/19,8/28/19,0,8/29/19,268,1,269,0.707894737,NA,NA,,,,,,,,,,,,,,,,
426-1,426,12,B,NIG,JP,37.91,8,F3,7/24/19,7/29/19,220,n,8/11/19,8/13/19,0,8/27/19,8/28/19,0,8/29/19,202,0,202,0.918181818,NA,NA,,,,,,,,,,,,,,,,
427-1,427,12,B,OKI,JP,26.2,8,F4,7/24/19,7/29/19,64,n,8/11/19,8/13/19,50,8/27/19,8/28/19,0,8/29/19,0,50,50,0.78125,NA,NA,,,,,,,,,,,,,,,,
428-1,428,12,B,TAK,JP,35.35,8,F3,7/24/19,7/29/19,127,n,8/11/19,8/13/19,0,8/27/19,8/28/19,0,8/29/19,121,0,121,0.952755906,NA,NA,,,,,,,,,,,,,,,,
429-1,429,12,B,YAM,JP,34.18,8,F4,7/24/19,7/29/19,66,n,8/11/19,8/13/19,0,8/27/19,8/28/19,0,8/29/19,58,0,58,0.878787879,NA,NA,,,,,,,,,,,,,,,,
430-1,430,12,B,YAT,JP,32.65,8,F3,7/24/19,7/29/19,102,n,8/11/19,8/13/19,2,8/27/19,8/28/19,1,8/29/19,86,3,89,0.87254902,NA,NA,,,,,,,,,,,,,,,,
431-1,431,12,B,ZIO,US,33.75,8,F3,7/24/19,7/29/19,190,n,8/11/19,8/13/19,4,8/27/19,8/28/19,0,8/29/19,92,4,96,0.505263158,NA,NA,,,,,,,,,,,,,,,,
432-1,432,13,B,FAY,US,35.03,8,F3,7/23/19,7/29/19,339,n,8/12/19,8/14/19,65,8/27/19,8/28/19,1,8/29/19,183,66,249,0.734513274,NA,NA,,,,,,,,,,,,,,,,
433-1,433,13,B,FEM,US,27.58,8,F3,7/23/19,7/29/19,261,n,8/12/19,8/14/19,175,8/27/19,8/28/19,5,8/29/19,8,180,188,0.720306513,NA,NA,,,,,,,,,,,,,,,,
434-1,434,13,B,JAC,US,30.33,8,F3,7/23/19,7/29/19,443,n,8/12/19,8/14/19,77,8/27/19,8/28/19,12,8/29/19,286,89,375,0.846501129,NA,NA,,,,,,,,,,,,,,,,
435-1,435,13,B,MAN,US,38.63,8,F3,7/23/19,7/29/19,571,n,8/12/19,8/14/19,1,8/27/19,8/28/19,0,8/29/19,502,1,503,0.880910683,NA,NA,,,,,,,,,,,,,,,,
436-1,436,13,B,NEW,US,40.73,8,F3,7/23/19,7/29/19,233,y,8/12/19,8/14/19,0,8/27/19,8/28/19,0,8/29/19,291,0,291,1.248927039,NA,NA,,,,,,,,,,,,,,,,
437-1,437,13,B,NIG,JP,37.91,8,F3,7/23/19,7/29/19,204,n,8/12/19,8/14/19,0,8/27/19,8/28/19,0,8/29/19,159,0,159,0.779411765,NA,NA,,,,,,,,,,,,,,,,
438-1,438,13,B,OKI,JP,26.2,8,F4,7/23/19,7/29/19,454,n,8/12/19,8/14/19,150,8/27/19,8/28/19,83,8/29/19,147,233,380,0.837004405,NA,NA,,,,,,,,,,,,,,,,
439-1,439,13,B,TAK,JP,35.35,8,F3,7/23/19,7/29/19,363,n,8/12/19,8/14/19,0,8/27/19,8/28/19,1,8/29/19,333,1,334,0.920110193,NA,NA,,,,,,,,,,,,,,,,
440-1,440,13,B,YAM,JP,34.18,8,F4,7/23/19,7/29/19,447,n,8/12/19,8/14/19,5,8/27/19,8/28/19,0,8/29/19,438,5,443,0.991051454,NA,NA,,,,,,,,,,,,,,,,
441-1,441,13,B,YAT,JP,32.65,8,F3,7/23/19,7/29/19,258,n,8/12/19,8/14/19,2,8/27/19,8/28/19,0,8/29/19,224,2,226,0.875968992,NA,NA,,,,,,,,,,,,,,,,
442-1,442,13,B,ZIO,US,33.75,8,F3,7/23/19,7/29/19,483,n,8/12/19,8/14/19,2,8/27/19,8/28/19,2,8/29/19,380,4,384,0.795031056,NA,NA,,,,,,,,,,,,,,,,
300-2,300,1,B,FAY,US,35.03,16,F3,7/24/19,7/31/19,215,y,8/16/19,8/18/19,127,8/29/19,8/30/19,0,8/31/19,0,127,127,0.590697674,NA,NA,,,,,,,,,,,,,,,,
301-2,301,1,B,FEM,US,27.58,16,F3,7/24/19,7/31/19,183,n,8/16/19,8/18/19,109,8/29/19,8/30/19,0,8/31/19,2,109,111,0.606557377,NA,NA,,,,,,,,,,,,,,,,
302-2,302,1,B,JAC,US,30.33,16,F3,7/24/19,7/31/19,153,y,8/16/19,8/18/19,125,8/29/19,8/30/19,0,8/31/19,0,125,125,0.816993464,NA,NA,,,,,,,,,,,,,,,,
303-2,303,1,B,MAN,US,38.63,16,F3,7/24/19,7/31/19,178,y,8/16/19,8/18/19,99,8/29/19,8/30/19,0,8/31/19,0,99,99,0.556179775,NA,NA,,,,,,,,,,,,,,,,
304-2,304,1,B,NEW,US,40.73,16,F3,7/24/19,7/31/19,398,y,8/16/19,8/18/19,340,8/29/19,8/30/19,0,8/31/19,12,340,352,0.884422111,NA,NA,,,,,,,,,,,,,,,,
305-2,305,1,B,NIG,JP,37.91,16,F3,7/24/19,7/31/19,333,y,8/16/19,8/18/19,255,8/29/19,8/30/19,8,8/31/19,10,263,273,0.81981982,NA,NA,,,,,,,,,,,,,,,,
306-2,306,1,B,OKI,JP,26.2,16,F4,7/24/19,7/31/19,124,n,8/16/19,8/18/19,80,8/29/19,8/30/19,0,8/31/19,0,80,80,0.64516129,NA,NA,,,,,,,,,,,,,,,,
307-2,307,1,B,TAK,JP,35.35,16,F3,7/24/19,7/31/19,230,y,8/16/19,8/18/19,142,8/29/19,8/30/19,33,8/31/19,5,175,180,0.782608696,NA,NA,,,,,,,,,,,,,,,,
308-2,308,1,B,YAM,JP,34.18,16,F4,7/24/19,7/31/19,254,n,8/16/19,8/18/19,196,8/29/19,8/30/19,0,8/31/19,0,196,196,0.771653543,NA,NA,,,,,,,,,,,,,,,,
309-2,309,1,B,YAT,JP,32.65,16,F3,7/24/19,7/31/19,208,y,8/16/19,8/18/19,151,8/29/19,8/30/19,0,8/31/19,0,151,151,0.725961538,NA,NA,,,,,,,,,,,,,,,,
310-2,310,1,B,ZIO,US,33.75,16,F3,7/24/19,7/31/19,240,y,8/16/19,8/18/19,180,8/29/19,8/30/19,1,8/31/19,4,181,185,0.770833333,NA,NA,,,,,,,,,,,,,,,,
311-2,311,2,B,FAY,US,35.03,13,F3,7/23/19,7/31/19,197,n,8/15/19,8/17/19,39,8/29/19,8/30/19,3,8/31/19,101,42,143,0.725888325,NA,NA,,,,,,,,,,,,,,,,
312-2,312,2,B,FEM,US,27.58,13,F3,7/23/19,7/31/19,77,n,8/15/19,8/17/19,62,8/29/19,8/30/19,0,8/31/19,1,62,63,0.818181818,NA,NA,,,,,,,,,,,,,,,,
313-2,313,2,B,JAC,US,30.33,13,F3,7/23/19,7/31/19,266,n,8/15/19,8/17/19,174,8/29/19,8/30/19,12,8/31/19,54,186,240,0.902255639,NA,NA,,,,,,,,,,,,,,,,
314-2,314,2,B,MAN,US,38.63,13,F3,7/23/19,7/31/19,292,n,8/15/19,8/17/19,0,8/29/19,8/30/19,0,8/31/19,266,0,266,0.910958904,NA,NA,,,,,,,,,,,,,,,,
315-2,315,2,B,NEW,US,40.73,13,F3,7/23/19,7/31/19,688,n,8/15/19,8/17/19,25,8/29/19,8/30/19,0,8/31/19,613,25,638,0.927325581,NA,NA,,,,,,,,,,,,,,,,
316-2,316,2,B,NIG,JP,37.91,13,F3,7/23/19,7/31/19,407,n,8/15/19,8/17/19,8,8/29/19,8/30/19,0,8/31/19,365,8,373,0.916461916,NA,NA,,,,,,,,,,,,,,,,
317-2,317,2,B,OKI,JP,26.2,13,F4,7/23/19,7/31/19,163,n,8/15/19,8/17/19,116,8/29/19,8/30/19,1,8/31/19,6,117,123,0.754601227,NA,NA,,,,,,,,,,,,,,,,
318-2,318,2,B,TAK,JP,35.35,13,F3,7/23/19,7/31/19,680,n,8/15/19,8/17/19,8,8/29/19,8/30/19,0,8/31/19,633,8,641,0.942647059,NA,NA,,,,,,,,,,,,,,,,
319-2,319,2,B,YAM,JP,34.18,13,F4,7/23/19,7/31/19,574,n,8/15/19,8/17/19,7,8/29/19,8/30/19,6,8/31/19,520,13,533,0.928571429,NA,NA,,,,,,,,,,,,,,,,
320-2,320,2,B,YAT,JP,32.65,13,F3,7/23/19,7/31/19,190,n,8/15/19,8/17/19,12,8/29/19,8/30/19,2,8/31/19,153,14,167,0.878947368,NA,NA,,,,,,,,,,,,,,,,
321-2,321,2,B,ZIO,US,33.75,13,F3,7/23/19,7/31/19,279,n,8/15/19,8/17/19,27,8/29/19,8/30/19,0,8/31/19,221,27,248,0.888888889,NA,NA,,,,,,,,,,,,,,,,
322-2,322,3,B,FAY,US,35.03,12.75,F3,7/23/19,7/31/19,231,n,8/16/19,8/18/19,36,8/29/19,8/30/19,0,8/31/19,170,36,206,0.891774892,NA,NA,,,,,,,,,,,,,,,,
323-2,323,3,B,FEM,US,27.58,12.75,F3,7/23/19,7/31/19,112,n,8/16/19,8/18/19,70,8/29/19,8/30/19,28,8/31/19,4,98,102,0.910714286,NA,NA,,,,,,,,,,,,,,,,
324-2,324,3,B,JAC,US,30.33,12.75,F3,7/23/19,7/31/19,303,n,8/16/19,8/18/19,172,8/29/19,8/30/19,9,8/31/19,85,181,266,0.877887789,NA,NA,,,,,,,,,,,,,,,,
325-2,325,3,B,MAN,US,38.63,12.75,F3,7/23/19,7/31/19,188,n,8/16/19,8/18/19,0,8/29/19,8/30/19,0,8/31/19,172,0,172,0.914893617,NA,NA,,,,,,,,,,,,,,,,
